Profile,Skills,Experience,CompanyName,CompanyRanking
data scientist,"matlab,r,sas",12,Franklin Resources,493
data scientist,"c++,java,javascript,python,r,sql",9,S&P Global,451
data scientist,"c#,java,python,r,sql,hadoop",9,Williams-Sonoma,489
data scientist,"c++,java,javascript,python,r,sql",5,MetLife,48
data scientist,"matlab,r,sas",12,Hanesbrands,436
data scientist,"c++,java,javascript,python,r,sql",3,Chevron,15
data scientist,"c#,java,python,r,sql,hadoop",14,DaVita,230
data scientist,"c++,java,javascript,python,r,sql",4,DCP Midstream,413
data scientist,"matlab,r,sas",9,Zimmer Biomet Holdings,399
data scientist,"c++,java,javascript,python,r,sql",8,Erie Insurance Group,376
data scientist,"c#,java,python,r,sql,hadoop",11,Avis Budget Group,345
data scientist,"c++,java,javascript,python,r,sql",1,ABM Industries,462
data scientist,"matlab,r,sas",0,Quanta Services,261
data scientist,"c++,java,javascript,python,r,sql",4,Ross Stores,202
data scientist,"c#,java,python,r,sql,hadoop",0,Visa,137
data scientist,"c++,java,javascript,python,r,sql",4,Citigroup,31
data scientist,"matlab,r,sas",7,Regions Financial,446
data scientist,"c++,java,javascript,python,r,sql",12,Phillips 66,27
data scientist,"c#,java,python,r,sql,hadoop",0,Wayfair,348
data scientist,"c++,java,javascript,python,r,sql",10,Regions Financial,446
data scientist,"matlab,r,sas",12,Capital One Financial,97
data scientist,"c++,java,javascript,python,r,sql",9,Best Buy,75
data scientist,"c#,java,python,r,sql,hadoop",4,Plains GP Holdings,98
data scientist,"c++,java,javascript,python,r,sql",2,Walt Disney,49
data scientist,"matlab,r,sas",5,Valero Energy,32
data scientist,"c++,java,javascript,python,r,sql",5,BJ's Wholesale Club,243
data scientist,"c#,java,python,r,sql,hadoop",9,Las Vegas Sands,235
data scientist,"c++,java,javascript,python,r,sql",2,Las Vegas Sands,235
data scientist,"matlab,r,sas",4,Emerson Electric,176
data scientist,"c++,java,javascript,python,r,sql",4,Edison International,259
data scientist,"c#,java,python,r,sql,hadoop",9,NetApp,478
data scientist,"c++,java,javascript,python,r,sql",6,Kinder Morgan,242
data scientist,"matlab,r,sas",0,Las Vegas Sands,235
data scientist,"python,r,sas,sql,hadoop",9,Freeport-McMoRan,221
data scientist,"c++,java,javascript,python,r,sql",14,XPO Logistics,196
data scientist,"c#,java,python,r,sql,hadoop",0,Commercial Metals,491
data scientist,"c++,java,javascript,python,r,sql",6,Raymond James Financial,396
data scientist,"matlab,r,sas",3,NetApp,478
data scientist,"c++,java,javascript,python,r,sql",2,Alcoa,302
data scientist,"c#,java,python,r,sql,hadoop",13,Fiserv,311
data scientist,"c++,java,javascript,python,r,sql",2,Reliance Steel & Aluminum,291
data scientist,"matlab,r,sas",4,Burlington Stores,424
data scientist,"c++,java,javascript,python,r,sql",4,United States Steel,247
data scientist,"c#,java,python,r,sql,hadoop",14,Norfolk Southern,283
data scientist,"c++,java,javascript,python,r,sql",0,Western Digital,198
data scientist,"matlab,r,sas",10,NextEra Energy,172
data scientist,"c++,java,javascript,python,r,sql",1,American Electric Power,204
data scientist,"c#,java,python,r,sql,hadoop",12,Walgreens Boots Alliance,19
data scientist,"c++,java,javascript,python,r,sql",9,Beacon Roofing Supply,434
data scientist,"matlab,r,sas",8,IQVIA Holdings,290
data scientist,"c++,java,javascript,python,r,sql",10,Goodyear Tire & Rubber,216
data scientist,"c#,java,python,r,sql,hadoop",7,Howmet Aerospace,226
data scientist,"c++,java,javascript,python,r,sql",0,Dollar General,112
data scientist,"matlab,r,sas",7,TJX,80
data scientist,"c++,java,javascript,python,r,sql",11,Procter & Gamble,50
data scientist,"c#,java,python,r,sql,hadoop",9,StoneX Group,100
data scientist,"c++,java,javascript,python,r,sql",6,Activision Blizzard,463
data scientist,"matlab,r,sas",8,Valero Energy,32
data scientist,"c++,java,javascript,python,r,sql",3,DXC Technology,155
data scientist,"c#,java,python,r,sql,hadoop",3,Dollar General,112
data scientist,"c++,java,javascript,python,r,sql",11,Hartford Financial Services Group,160
data scientist,"matlab,r,sas",1,Occidental Petroleum,148
data scientist,"c++,java,javascript,python,r,sql",3,Dell Technologies,34
data scientist,"c#,java,python,r,sql,hadoop",8,Magellan Health,432
data scientist,"c++,java,javascript,python,r,sql",8,Beacon Roofing Supply,434
data scientist,"matlab,r,sas",2,Anthem,29
data scientist,"c++,java,javascript,python,r,sql",4,Dick's Sporting Goods,362
data scientist,"c#,java,python,r,sql,hadoop",4,EOG Resources,186
data scientist,"c++,java,javascript,python,r,sql",4,Reinsurance Group of America,225
data scientist,"matlab,r,sas",9,Berry Global Group,358
data scientist,"c++,java,javascript,python,r,sql",5,Ally Financial,273
data scientist,"c#,java,python,r,sql,hadoop",1,Union Pacific,149
data scientist,"c++,java,javascript,python,r,sql",0,Guardian Life Ins. Co. of America,238
data scientist,"matlab,r,sas",12,Ally Financial,273
data scientist,javascript,5,Yum China Holdings,361
data scientist,"javascript,r",12,Insight Enterprises,409
data scientist,"c++,java,javascript,python,r,sql",6,Jacobs Engineering Group,206
data scientist,"c#,java,python,r,sql,hadoop",3,ConocoPhillips,93
data scientist,"c++,java,javascript,python,r,sql",1,WESCO International,379
data scientist,"matlab,r,sas",14,Mutual of Omaha Insurance,300
data scientist,"c++,java,javascript,python,r,sql",6,American Electric Power,204
data scientist,"c#,java,python,r,sql,hadoop",1,ManpowerGroup,158
data scientist,"c++,java,javascript,python,r,sql",4,Reliance Steel & Aluminum,291
data scientist,"matlab,r,sas",8,Jabil,121
data scientist,"c++,java,javascript,python,r,sql",7,Crown Castle International,496
data scientist,"c#,java,python,r,sql,hadoop",12,JetBlue Airways,394
data scientist,"c++,java,javascript,python,r,sql",3,Office Depot,297
data scientist,"matlab,r,sas",12,Dollar Tree,131
data scientist,"c++,java,javascript,python,r,sql",2,Crown Castle International,496
data scientist,"c#,java,python,r,sql,hadoop",14,Mutual of Omaha Insurance,300
data scientist,"c++,java,javascript,python,r,sql",14,Lear,166
data scientist,"matlab,r,sas",5,Mutual of Omaha Insurance,300
data scientist,"c++,java,javascript,python,r,sql",9,Alphabet,11
data scientist,"c#,java,python,r,sql,hadoop",4,PG&E,189
data scientist,"c++,java,javascript,python,r,sql",0,Starbucks,114
data scientist,"matlab,r,sas",14,Andersons,390
data scientist,"c++,java,javascript,python,r,sql",0,Clorox,474
data scientist,"c#,java,python,r,sql,hadoop",13,Goldman Sachs Group,60
data scientist,"c++,java,javascript,python,r,sql",1,BorgWarner,312
data scientist,"matlab,r,sas",13,Beacon Roofing Supply,434
data scientist,"c++,java,javascript,python,r,sql",14,Old Republic International,427
data scientist,"c#,java,python,r,sql,hadoop",1,Northern Trust,440
data scientist,"c++,java,javascript,python,r,sql",10,NVR,417
data scientist,"matlab,r,sas",7,Laboratory Corp. of America,274
data scientist,"c++,java,javascript,python,r,sql",0,Crown Castle International,496
data scientist,"c#,java,python,r,sql,hadoop",4,Baker Hughes,129
data scientist,"c++,java,javascript,python,r,sql",8,HollyFrontier,184
data scientist,"matlab,r,sas",9,CHS,105
data scientist,"c++,java,javascript,python,r,sql",12,ABM Industries,462
data scientist,"c#,java,python,r,sql,hadoop",10,Pacific Life,269
data scientist,"c++,java,javascript,python,r,sql",2,J.M. Smucker,407
data scientist,"matlab,r,sas",1,Charles Schwab,271
data scientist,"c++,java,javascript,python,r,sql",13,Broadcom,138
data scientist,"c#,java,python,r,sql,hadoop",10,Aflac,146
data scientist,hadoop,4,Exxon Mobil,3
data scientist,"java,javascript,matlab,perl,php,python,r,ruby,sql,aws,hadoop,hive,jquery,linux,mongodb,mysql",12,Polaris,442
data scientist,"html,javascript,python,r,sas,sql",13,U.S. Bancorp,113
data scientist,python,11,Jabil,121
data scientist,hadoop,6,Howmet Aerospace,226
data scientist,"html,javascript,python,r,sas,sql",9,Altice USA,327
data scientist,python,8,D.R. Horton,183
data scientist,hadoop,8,Autoliv,369
data scientist,"html,javascript,python,r,sas,sql",13,Walt Disney,49
data scientist,python,2,Caesars Entertainment,363
data scientist,hadoop,6,Dow,78
data scientist,"html,javascript,python,r,sas,sql",11,Conagra Brands,334
data scientist,python,9,United Airlines Holdings,76
data scientist,hadoop,10,Rite Aid,150
data scientist,"html,javascript,python,r,sas,sql",8,Targa Resources,365
data scientist,python,3,Altria Group,167
data scientist,hadoop,14,Intercontinental Exchange,459
data scientist,"html,javascript,python,r,sas,sql",2,Bristol-Myers Squibb,115
data scientist,python,2,General Mills,192
data scientist,hadoop,12,Hanesbrands,436
data scientist,"html,javascript,python,r,sas,sql",7,Charles Schwab,271
data scientist,python,5,Land O'Lakes,232
data scientist,hadoop,0,Archer Daniels Midland,54
data scientist,"html,javascript,python,r,sas,sql",10,Lennar,147
data scientist,python,12,Advanced Micro Devices,448
data scientist,hadoop,13,Bank of America,25
data scientist,"html,javascript,python,r,sas,sql",1,Jabil,121
data scientist,python,7,Dell Technologies,34
data scientist,hadoop,14,American Airlines Group,70
data scientist,"html,javascript,python,r,sas,sql",14,PPG Industries,209
data scientist,python,7,Morgan Stanley,61
data scientist,hadoop,3,Clorox,474
data scientist,"python,r,sas,scala,sql,hive",12,Eli Lilly,145
data scientist,"html,javascript,python,r,sas,sql",12,Steel Dynamics,299
data scientist,python,4,UnitedHealth Group,7
data scientist,hadoop,4,Albertsons,55
data scientist,"html,javascript,python,r,sas,sql",13,NextEra Energy,172
data scientist,python,2,Raytheon,108
data scientist,hadoop,3,Markel,335
data scientist,"html,javascript,python,r,sas,sql",12,Edison International,259
data scientist,python,13,Rush Enterprises,492
data scientist,hadoop,2,Crown Castle International,496
data scientist,"html,javascript,python,r,sas,sql",14,Avis Budget Group,345
data scientist,python,7,Cisco Systems,63
data scientist,hadoop,0,Arthur J. Gallagher,429
data scientist,"html,javascript,python,r,sas,sql",4,Sysco,56
data scientist,python,9,Synnex,130
data scientist,hadoop,13,Illinois Tool Works,229
data scientist,"html,javascript,python,r,sas,sql",2,KKR,349
data scientist,python,10,Commercial Metals,491
data scientist,hadoop,12,Baker Hughes,129
data scientist,"html,javascript,python,r,sas,sql",0,Reinsurance Group of America,225
data scientist,python,8,Bank of New York Mellon,159
data scientist,hadoop,1,Analog Devices,487
data scientist,"html,javascript,python,r,sas,sql",7,Exxon Mobil,3
data scientist,python,1,Casey's General Stores,378
data scientist,hadoop,14,Activision Blizzard,463
data scientist,"html,javascript,python,r,sas,sql",1,Marsh & McLennan,195
data scientist,python,2,PayPal Holdings,182
data scientist,hadoop,0,Mohawk Industries,321
data scientist,"html,javascript,python,r,sas,sql",9,Cerner,498
data scientist,python,14,Ball,279
data scientist,hadoop,11,Nationwide,74
data scientist,"html,javascript,python,r,sas,sql",0,Kroger,23
data scientist,hadoop,8,Reliance Steel & Aluminum,291
data scientist,"c#,c++,java,matlab,python,r",4,Nordstrom,205
data scientist,python,9,Newmont,328
data scientist,hadoop,9,Arrow Electronics,110
data scientist,"html,javascript,python,r,sas,sql",8,CommScope Holding,381
data scientist,python,13,New York Life Insurance,73
data scientist,hadoop,8,Devon Energy,419
data scientist,"html,javascript,python,r,sas,sql",2,Las Vegas Sands,235
data scientist,python,3,Republic Services,305
data scientist,hadoop,8,Arrow Electronics,110
data scientist,"html,javascript,python,r,sas,sql",14,Cardinal Health,16
data scientist,python,12,Microsoft,21
data scientist,hadoop,3,PG&E,189
data scientist,"html,javascript,python,r,sas,sql",2,Autoliv,369
data scientist,python,7,Jones Financial (Edward Jones),336
data scientist,hadoop,14,Anthem,29
data scientist,"html,javascript,python,r,sas,sql",7,Southwest Airlines,141
data scientist,python,4,DuPont,152
data scientist,hadoop,6,NextEra Energy,172
data scientist,"html,javascript,python,r,sas,sql",2,Gap,199
data scientist,python,4,Sonic Automotive,301
data scientist,hadoop,3,AGCO,350
data scientist,"html,javascript,python,r,sas,sql",4,Omnicom Group,211
data scientist,python,11,Merck,69
data scientist,hadoop,9,Northrop Grumman,96
data scientist,"html,javascript,python,r,sas,sql",4,Ball,279
data scientist,python,3,Qurate Retail,239
data scientist,hadoop,14,DCP Midstream,413
data scientist,"html,javascript,python,r,sas,sql",4,Fannie Mae,24
data scientist,python,11,Regions Financial,446
data scientist,hadoop,0,Eastman Chemical,343
data scientist,"html,javascript,python,r,sas,sql",0,Boston Scientific,296
data scientist,"java,javascript,python,linux,mongodb,mysql",3,Newmont,328
data scientist,"java,python,ruby,sql",8,Johnson & Johnson,35
data scientist,python,14,Foot Locker,397
data scientist,hadoop,13,Rite Aid,150
data scientist,"html,javascript,python,r,sas,sql",6,Bank of New York Mellon,159
data scientist,python,11,Tapestry,485
data scientist,hadoop,5,HCA Healthcare,65
data scientist,"html,javascript,python,r,sas,sql",9,BlackRock,219
data scientist,"aws,hadoop,hbase,hive,spark",10,Ball,279
data scientist,python,0,Cummins,132
data scientist,hadoop,13,NetApp,478
data scientist,"html,javascript,python,r,sas,sql",2,Verizon Communications,20
data scientist,python,1,Berkshire Hathaway,6
data scientist,hadoop,10,Tech Data,90
data scientist,"html,javascript,python,r,sas,sql",7,American Financial Group,383
data scientist,python,0,Oracle,82
data scientist,hadoop,6,Applied Materials,218
data scientist,"html,javascript,python,r,sas,sql",7,Walgreens Boots Alliance,19
data scientist,python,3,Bank of America,25
data scientist,hadoop,2,Rush Enterprises,492
data scientist,"html,javascript,python,r,sas,sql",5,MetLife,48
data scientist,python,8,Wayfair,348
data scientist,hadoop,2,United Rentals,340
data scientist,"html,javascript,python,r,sas,sql",3,AIG,66
data scientist,python,8,Caterpillar,62
data scientist,hadoop,13,Land O'Lakes,232
data scientist,"html,javascript,python,r,sas,sql",5,Oneok,313
data scientist,python,10,Xerox Holdings,347
data scientist,hadoop,1,L Brands,248
data scientist,"html,javascript,python,r,sas,sql",1,Beacon Roofing Supply,434
data scientist,python,14,NVR,417
data scientist,hadoop,4,State Street,244
data scientist,"html,javascript,python,r,sas,sql",13,General Mills,192
data scientist,sql,12,Cincinnati Financial,400
data scientist,node,4,Jones Lang LaSalle,179
data scientist,"matlab,python,r,linux",6,Regions Financial,446
data scientist,python,5,O'Reilly Automotive,314
data scientist,hadoop,1,Constellation Brands,392
data scientist,"html,javascript,python,r,sas,sql",9,Gap,199
data scientist,python,9,Charter Communications,71
data scientist,hadoop,1,Fox,280
data scientist,"html,javascript,python,r,sas,sql",11,Netflix,164
data scientist,python,2,Johnson & Johnson,35
data scientist,hadoop,0,Tenneco,185
data scientist,"html,javascript,python,r,sas,sql",5,Kinder Morgan,242
data scientist,python,8,Tech Data,90
data scientist,hadoop,12,Howmet Aerospace,226
data scientist,"html,javascript,python,r,sas,sql",11,Darden Restaurants,372
data scientist,python,11,Erie Insurance Group,376
data scientist,hadoop,3,Thor Industries,404
data scientist,"html,javascript,python,r,sas,sql",8,World Fuel Services,91
data scientist,python,5,Plains GP Holdings,98
data scientist,hadoop,1,Anthem,29
data scientist,"html,javascript,python,r,sas,sql",4,Securian Financial Group,455
data scientist,python,8,Darden Restaurants,372
data scientist,hadoop,3,AK Steel Holding,467
data scientist,"html,javascript,python,r,sas,sql",0,CDW,178
data scientist,python,1,AmerisourceBergen,10
data scientist,hadoop,13,Navistar International,284
data scientist,"html,javascript,python,r,sas,sql",10,CenterPoint Energy,260
data scientist,python,11,Lincoln National,188
data scientist,hadoop,7,R.R. Donnelley & Sons,471
data scientist,"html,javascript,python,r,sas,sql",5,Toll Brothers,426
data scientist,python,8,Henry Schein,304
data scientist,"c++,python,aws",8,Publix Super Markets,87
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",7,AIG,66
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",6,Polaris,442
data scientist,matlab,1,Kellogg,237
data scientist,"c++,python,aws",0,Westinghouse Air Brake,388
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",11,GameStop,464
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",8,General Electric,33
data scientist,matlab,9,Hewlett Packard Enterprise,109
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",13,PepsiCo,51
data scientist,"c++,python,aws",4,Progressive,86
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",14,Motorola Solutions,403
data scientist,matlab,6,Calpine,319
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",8,Williams,387
data scientist,"c++,python,aws",2,Intuit,445
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",13,Sonic Automotive,301
data scientist,matlab,14,PG&E,189
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",6,Allstate,72
data scientist,"python,aws",13,Conagra Brands,334
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",2,Alcoa,302
data scientist,matlab,3,Unum Group,266
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",0,Nvidia,292
data scientist,"c++,python,aws",10,Commercial Metals,491
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",11,Qurate Retail,239
data scientist,matlab,1,Analog Devices,487
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",6,Citizens Financial Group,395
data scientist,"c++,python,aws",9,Kroger,23
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",11,CarMax,173
data scientist,matlab,8,Performance Food Group,168
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",11,Navistar International,284
data scientist,"c++,python,aws",0,Tenet Healthcare,174
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",14,CommScope Holding,381
data scientist,matlab,4,Publix Super Markets,87
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",11,Boston Scientific,296
data scientist,"c++,python,aws",2,Tenneco,185
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",2,Stanley Black & Decker,220
data scientist,matlab,11,Ross Stores,202
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",1,J.B. Hunt Transport Services,346
data scientist,"c++,python,aws",3,Graphic Packaging Holding,477
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",7,Marathon Petroleum,22
data scientist,matlab,3,Energy Transfer,59
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",1,Ameren,488
data scientist,"c++,python,aws",9,Avantor,484
data scientist,"python,r,sas,sql,spark",7,Cincinnati Financial,400
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",3,Morgan Stanley,61
data scientist,matlab,6,Masco,384
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",9,Cerner,498
data scientist,"c++,python,aws",0,Core-Mark Holding,240
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",10,JPMorgan Chase,17
data scientist,matlab,1,Citizens Financial Group,395
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",3,Archer Daniels Midland,54
data scientist,"c++,python,aws",7,Massachusetts Mutual Life Insurance,89
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",1,Motorola Solutions,403
data scientist,matlab,11,Cisco Systems,63
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",2,Oshkosh,377
data scientist,"c++,python,aws",2,US Foods Holding,116
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",7,DaVita,230
data scientist,matlab,3,Raymond James Financial,396
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",12,Caesars Entertainment,363
data scientist,"c++,python,aws",0,Illinois Tool Works,229
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",2,Dillard's,468
data scientist,matlab,12,eBay,295
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",12,News Corp.,318
data scientist,"c++,python,aws",13,Leidos Holdings,289
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",6,Farmers Insurance Exchange,255
data scientist,matlab,2,Principal Financial,201
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",8,Home Depot,26
data scientist,"c++,python,aws",8,Franklin Resources,493
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",13,Boston Scientific,296
data scientist,matlab,4,Northwestern Mutual,102
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",11,Stanley Black & Decker,220
data scientist,"python,aws",1,PayPal Holdings,182
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",14,Frontier Communications,393
data scientist,matlab,0,State Street,244
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",11,Micron Technology,134
data scientist,"c++,python,aws",10,FedEx,47
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",2,Kimberly-Clark,175
data scientist,matlab,9,USAA,94
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",3,Lithia Motors,252
data scientist,"python,aws",14,Newell Brands,316
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",5,AIG,66
data scientist,matlab,10,Markel,335
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",5,Danaher,161
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",11,Apple,4
data scientist,"python,ruby,sql,angular,hadoop,hive,rails,react",13,Fluor,181
data scientist,"java,julia,octave,python,r,scala,sql,hadoop,pandas,pig",12,D.R. Horton,183
data scientist,spark,13,Alaska Air Group,360
data scientist,sas,11,NetApp,478
data scientist,"c++,python,aws",0,O'Reilly Automotive,314
data scientist,matlab,0,Vistra Energy,270
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",5,Target,37
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",1,Dana,367
data scientist,"c++,python,aws",7,CBRE Group,128
data scientist,matlab,0,J.B. Hunt Transport Services,346
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",8,Post Holdings,499
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",8,Icahn Enterprises,352
data scientist,"c++,python,aws",10,Yum China Holdings,361
data scientist,matlab,2,Masco,384
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",8,Uber Technologies,228
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",5,Levi Strauss,495
data scientist,"c++,python,aws",4,ConocoPhillips,93
data scientist,matlab,13,Aflac,146
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",12,IQVIA Holdings,290
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",1,Owens & Minor,332
data scientist,"c++,python,aws",10,Packaging Corp. of America,437
data scientist,matlab,1,Parker-Hannifin,224
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",11,Veritiv,412
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",14,Arrow Electronics,110
data scientist,"c++,python,aws",4,Charles Schwab,271
data scientist,matlab,14,Bed Bath & Beyond,265
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",10,Jabil,121
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",0,Apple,4
data scientist,"c++,python,aws",7,Union Pacific,149
data scientist,matlab,6,Eversource Energy,371
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",13,Philip Morris International,107
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",9,Charles Schwab,271
data scientist,"c++,python,aws",2,Northwestern Mutual,102
data scientist,matlab,11,Cigna,13
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",10,Franklin Resources,493
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",11,Emerson Electric,176
data scientist,"c++,python,aws",2,Ford Motor,12
data scientist,matlab,3,World Fuel Services,91
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",11,Baxter International,282
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",11,Abbott Laboratories,104
data scientist,"c++,python,aws",5,Newmont,328
data scientist,matlab,4,Liberty Mutual Insurance Group,77
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",8,Group 1 Automotive,264
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",11,Westinghouse Air Brake,388
data scientist,"java,matlab,python,r,sas,sql",3,Bank of America,25
data scientist,"r,hadoop,spark",9,BorgWarner,312
data scientist,javascript,0,Auto-Owners Insurance,320
data scientist,"python,aws",7,JetBlue Airways,394
data scientist,matlab,13,Tenet Healthcare,174
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",2,UGI,423
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",0,FM Global,447
data scientist,"python,aws",5,Kellogg,237
data scientist,"python,aws",0,General Electric,33
data scientist,matlab,10,L Brands,248
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",3,Thermo Fisher Scientific,119
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",13,Kohl's,165
data scientist,"c++,python,aws",10,Farmers Insurance Exchange,255
data scientist,matlab,1,Uber Technologies,228
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",7,Icahn Enterprises,352
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",2,AGCO,350
data scientist,"python,aws",4,Parker-Hannifin,224
data scientist,matlab,2,Lennar,147
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",8,Advanced Micro Devices,448
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",14,General Electric,33
data scientist,"python,aws",12,Andersons,390
data scientist,matlab,7,ConocoPhillips,93
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",11,CarMax,173
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",12,Intuit,445
data scientist,"c++,python,aws",12,Deere,84
data scientist,matlab,4,Goldman Sachs Group,60
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",4,Kohl's,165
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",5,U.S. Bancorp,113
data scientist,"python,aws",0,Merck,69
data scientist,matlab,11,Simon Property Group,497
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",11,Occidental Petroleum,148
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",4,Sonic Automotive,301
data scientist,"c++,python,aws",0,Williams,387
data scientist,matlab,7,Halliburton,142
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",14,Ross Stores,202
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",13,Marriott International,157
data scientist,"c++,python,aws",5,Caterpillar,62
data scientist,matlab,3,NextEra Energy,172
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",11,Cognizant Technology Solutions,194
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",6,Booking Holdings,210
data scientist,"c++,python,aws",5,Toll Brothers,426
data scientist,matlab,1,State Street,244
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",13,Frontier Communications,393
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",11,HP,58
data scientist,"python,sql,hadoop,hive,numpy,pandas,spark",12,Corteva,234
data scientist,"css,javascript",8,Goldman Sachs Group,60
data scientist,matlab,12,Amgen,135
data scientist,"c++,python,aws",1,W.W. Grainger,278
data scientist,matlab,7,M&T Bank,438
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",8,Graybar Electric,415
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",8,Laboratory Corp. of America,274
data scientist,"python,aws",8,Paccar,118
data scientist,matlab,13,Freddie Mac,41
data scientist,"java,julia,python,r,scala,sql,hadoop,pandas,pig",13,New York Life Insurance,73
data scientist,"java,python,sql,hadoop,hbase,hive,pig,postgresql,spark",4,National Oilwell Varco,374
