Profile,Skills,Experience,CompanyName,CompanyRanking
machine learning,"python,r",10,Arthur J. Gallagher,429
machine learning,"java,python,r,hbase,spark",0,MGM Resorts International,249
machine learning,"python,r",4,WEC Energy Group,416
machine learning,"java,python,r,hbase,spark",14,American Axle & Manufacturing,460
machine learning,"python,r",10,Republic Services,305
machine learning,"java,python,r,hbase,spark",4,Nvidia,292
machine learning,"python,r",5,Hartford Financial Services Group,160
machine learning,"java,python,r,hbase,spark",9,Ingredion,475
machine learning,"python,r",12,AES,310
machine learning,"java,python,r,hbase,spark",11,Magellan Health,432
machine learning,"python,r",0,Keurig Dr Pepper,288
machine learning,"java,python,r,hbase,spark",4,Home Depot,26
machine learning,"python,r",5,Crown Castle International,496
machine learning,"java,python,r,hbase,spark",1,PPG Industries,209
machine learning,"python,r",14,Xcel Energy,276
machine learning,"python,r,sql",9,Archer Daniels Midland,54
machine learning,"python,r",13,Autoliv,369
machine learning,"java,python,r,hbase,spark",12,Hartford Financial Services Group,160
machine learning,"c++,python,aws,linux",5,Guardian Life Ins. Co. of America,238
machine learning,"java,python,r,hbase,spark",8,Interpublic Group,308
machine learning,"python,r",5,Caesars Entertainment,363
machine learning,"c++,java,python,r,sas,sql",1,American Airlines Group,70
machine learning,"java,python,r,hbase,spark",4,Jones Financial (Edward Jones),336
machine learning,"python,r",3,DaVita,230
machine learning,"java,python,r,hbase,spark",0,Expeditors Intl. of Washington,389
machine learning,"python,r",6,Ecolab,213
machine learning,"java,python,r,hbase,spark",10,Southwest Airlines,141
machine learning,"python,r",5,Aflac,146
machine learning,"java,python,r,hbase,spark",0,Calpine,319
machine learning,"python,r",1,AT&T,9
machine learning,"java,python,r,hbase,spark",4,Kinder Morgan,242
machine learning,"python,r",1,Avery Dennison,435
machine learning,"java,python,r,hbase,spark",2,Target,37
machine learning,"python,r",13,Newell Brands,316
machine learning,"java,python,r,hbase,spark",3,Icahn Enterprises,352
machine learning,"python,r",7,WestRock,177
machine learning,"java,python,r,hbase,spark",6,American Express,67
machine learning,"python,r",3,Booking Holdings,210
machine learning,"java,python,r,hbase,spark",3,Polaris,442
machine learning,"python,r",5,Liberty Mutual Insurance Group,77
machine learning,"python,r,sas,hadoop",13,Navistar International,284
machine learning,"html,javascript,ruby,jquery,mongodb,postgresql,rails",1,Zoetis,472
machine learning,"python,r,sas,sql,hadoop,hive",10,Ralph Lauren,469
machine learning,"java,python,r,scala,pandas,spark",9,Waste Management,207
machine learning,"java,python,r,hbase,spark",7,NextEra Energy,172
machine learning,"python,r",9,American Airlines Group,70
machine learning,sql,8,Marsh & McLennan,195
machine learning,"java,python,r,hbase,spark",5,Publix Super Markets,87
machine learning,"python,r",7,Expedia Group,263
machine learning,"java,python,r,hbase,spark",10,Paccar,118
machine learning,"python,r",5,Constellation Brands,392
machine learning,"java,python,r,hbase,spark",14,Levi Strauss,495
machine learning,"python,r",6,Loews,212
machine learning,"java,python,r,hbase,spark",2,Global Partners,246
machine learning,"python,r",1,Alaska Air Group,360
machine learning,"java,python,r,hbase,spark",4,Magellan Health,432
machine learning,"python,r",13,Hess,461
machine learning,"java,python,r,hbase,spark",10,Hartford Financial Services Group,160
machine learning,"python,r",4,Pioneer Natural Resources,341
machine learning,"java,python,r,hbase,spark",2,Netflix,164
machine learning,"python,r",9,Keurig Dr Pepper,288
machine learning,"java,python,r,hbase,spark",4,Exelon,95
machine learning,"python,r",13,HollyFrontier,184
machine learning,"java,python,r,hbase,spark",6,Dollar Tree,131
machine learning,"python,r",6,Farmers Insurance Exchange,255
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",5,Eli Lilly,145
machine learning,"r,sas,sql,aws",1,Howmet Aerospace,226
machine learning,"sql,hadoop,hive,pig,spark",5,Fidelity National Financial,375
machine learning,"python,r,aws",13,Broadcom,138
machine learning,"sql,hadoop",11,NGL Energy Partners,127
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",14,Markel,335
machine learning,"sql,hadoop",10,Gap,199
machine learning,"java,sql,aws",13,United Rentals,340
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",4,J.C. Penney,286
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",14,PVH,322
machine learning,"sql,hadoop",2,Cerner,498
machine learning,"java,sql,aws",1,Oneok,313
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",10,Omnicom Group,211
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",10,Amazon.com,2
machine learning,"sql,hadoop",12,Dollar Tree,131
machine learning,"java,sql,aws",9,Autoliv,369
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",0,Newmont,328
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",11,Dana,367
machine learning,"sql,hadoop",3,Rush Enterprises,492
machine learning,"java,sql,aws",4,Hartford Financial Services Group,160
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",6,Stanley Black & Decker,220
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",3,American Financial Group,383
machine learning,"sql,hadoop",6,KeyCorp,411
machine learning,"java,sql,aws",5,TJX,80
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",8,Auto-Owners Insurance,320
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",7,Bank of New York Mellon,159
machine learning,"sql,hadoop",3,HCA Healthcare,65
machine learning,"java,sql,aws",11,Huntington Ingalls Industries,357
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",6,Amazon.com,2
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",6,NetApp,478
machine learning,"sql,hadoop",9,American Airlines Group,70
machine learning,"java,sql,aws",7,Corning,277
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",5,Capital One Financial,97
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",8,Fifth Third Bancorp,325
machine learning,"sql,hadoop",2,American Tower,414
machine learning,"java,sql,aws",2,Mutual of Omaha Insurance,300
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",10,Chevron,15
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",10,AT&T,9
machine learning,"sql,hadoop",10,Williams-Sonoma,489
machine learning,"java,sql,aws",10,salesforce.com,190
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",1,Freeport-McMoRan,221
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",11,Cerner,498
machine learning,"sql,hadoop",5,Fifth Third Bancorp,325
machine learning,"java,sql,aws",5,Bed Bath & Beyond,265
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",4,Northrop Grumman,96
machine learning,"python,r",3,Wayfair,348
machine learning,"python,r,sas,sql,hadoop,hive",0,Mohawk Industries,321
machine learning,"sql,hadoop",7,Sempra Energy,258
machine learning,"java,python,sql,cassandra,hadoop,hbase,hive,mongodb,pig,spark",13,NetApp,478
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",12,Rite Aid,150
machine learning,"sql,hadoop",4,Huntington Ingalls Industries,357
machine learning,"java,sql,aws",1,Duke Energy,123
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",9,Reliance Steel & Aluminum,291
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",8,Applied Materials,218
machine learning,"sql,hadoop",0,Crown Holdings,272
machine learning,"java,sql,aws",1,Allstate,72
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",8,Apple,4
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",5,Cincinnati Financial,400
machine learning,"sql,hadoop",8,Lockheed Martin,57
machine learning,"java,sql,aws",0,General Motors,18
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",0,Discover Financial Services,231
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",4,NCR,439
machine learning,"sql,hadoop",5,Tesla,124
machine learning,"java,sql,aws",3,Marsh & McLennan,195
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",0,Markel,335
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",0,Air Products & Chemicals,355
machine learning,"sql,hadoop",10,Olin,481
machine learning,"java,sql,aws",5,Visa,137
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",11,Ecolab,213
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",3,Ameren,488
machine learning,"sql,hadoop",0,Bed Bath & Beyond,265
machine learning,"java,sql,aws",9,Thrivent Financial for Lutherans,368
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",1,Nordstrom,205
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",4,Goodyear Tire & Rubber,216
machine learning,"sql,hadoop",11,Tenneco,185
machine learning,"java,sql,aws",2,Sempra Energy,258
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",13,Dover,433
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",12,Ally Financial,273
machine learning,"sql,hadoop",6,Hewlett Packard Enterprise,109
machine learning,"java,sql,aws",11,Commercial Metals,491
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",13,Norfolk Southern,283
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",6,Discover Financial Services,231
machine learning,"sql,hadoop",12,3M,103
machine learning,"java,sql,aws",1,Jabil,121
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",1,Baxter International,282
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",7,U.S. Bancorp,113
machine learning,"sql,hadoop",12,Avery Dennison,435
machine learning,"java,sql,aws",4,Conagra Brands,334
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",6,Old Republic International,427
machine learning,"sql,hadoop",5,Eastman Chemical,343
machine learning,"python,r,aws,spark",5,CenterPoint Energy,260
machine learning,"c++,java,javascript,python,r",2,D.R. Horton,183
machine learning,"java,python,r,scala,hadoop,hive,numpy,pig,spark,tensorflow",5,L3Harris Technologies,250
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",5,Tenet Healthcare,174
machine learning,"java,sql,aws",2,Masco,384
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",10,Molson Coors Beverage,298
machine learning,"sql,hadoop",0,United Parcel Service,43
machine learning,"java,javascript,jquery",5,Microsoft,21
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",0,VF,233
machine learning,"java,sql,aws",4,LKQ,257
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",9,Northern Trust,440
machine learning,"sql,hadoop",12,JetBlue Airways,394
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",6,Peter Kiewit Sons',307
machine learning,"java,sql,aws",2,Bed Bath & Beyond,265
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",2,CHS,105
machine learning,"sql,hadoop",10,Quanta Services,261
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",6,Universal Health Services,281
machine learning,"java,sql,aws",14,Andersons,390
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",2,Boston Scientific,296
machine learning,"sql,hadoop",13,American Express,67
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",3,Loews,212
machine learning,"java,sql,aws",2,CVS Health,5
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",5,Emerson Electric,176
machine learning,"sql,hadoop",6,Fifth Third Bancorp,325
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",1,Land O'Lakes,232
machine learning,"java,sql,aws",2,NVR,417
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",5,Old Republic International,427
machine learning,"sql,hadoop",8,Avnet,169
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",8,O-I Glass,453
machine learning,"java,sql,aws",4,Cognizant Technology Solutions,194
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",8,News Corp.,318
machine learning,"sql,hadoop",10,Arthur J. Gallagher,429
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",9,Anthem,29
machine learning,"java,sql,aws",11,Hormel Foods,337
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",13,Citizens Financial Group,395
machine learning,"sql,hadoop",2,Westlake Chemical,391
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",0,Cummins,132
machine learning,"java,sql,aws",6,Veritiv,412
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",7,Westinghouse Air Brake,388
machine learning,"sql,hadoop",13,Insight Enterprises,409
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",1,Peter Kiewit Sons',307
machine learning,"java,sql,aws",2,Xerox Holdings,347
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",7,Avis Budget Group,345
machine learning,"sql,hadoop",7,American Financial Group,383
machine learning,"c#,c++,html,java,perl,sql,angular,mysql",0,NVR,417
machine learning,"python,r,scala,aws",11,O-I Glass,453
machine learning,"python,r,sql,hadoop,spark",8,Lear,166
machine learning,"c#,php,python,sql,linux",1,Dominion Energy,197
machine learning,"hadoop,spark",13,Hewlett Packard Enterprise,109
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",11,Beacon Roofing Supply,434
machine learning,"java,sql,aws",2,Union Pacific,149
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",5,AutoNation,154
machine learning,"sql,hadoop",11,Community Health Systems,241
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",7,McKesson,8
machine learning,"java,sql,aws",0,Arthur J. Gallagher,429
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",14,Tesla,124
machine learning,"sql,hadoop",9,Nvidia,292
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",11,Motorola Solutions,403
machine learning,"java,sql,aws",12,CBRE Group,128
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",8,Air Products & Chemicals,355
machine learning,"sql,hadoop",11,American Tower,414
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",10,WestRock,177
machine learning,"java,sql,aws",3,Pioneer Natural Resources,341
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",13,Delek US Holdings,342
machine learning,"sql,hadoop",9,J.C. Penney,286
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",14,Motorola Solutions,403
machine learning,"java,sql,aws",4,PepsiCo,51
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",6,Whirlpool,162
machine learning,"sql,hadoop",13,News Corp.,318
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",13,Simon Property Group,497
machine learning,"java,sql,aws",11,ABM Industries,462
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",5,Mohawk Industries,321
machine learning,"sql,hadoop",14,J.B. Hunt Transport Services,346
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",14,Penske Automotive Group,136
machine learning,"java,sql,aws",6,Science Applications International,466
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",14,Mohawk Industries,321
machine learning,"sql,hadoop",6,Raytheon Technologies,39
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",13,Seaboard,444
machine learning,"java,sql,aws",8,USAA,94
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",7,Bristol-Myers Squibb,115
machine learning,"sql,hadoop",5,Graybar Electric,415
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",1,Procter & Gamble,50
machine learning,"java,sql,aws",1,Exelon,95
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",9,Williams,387
machine learning,"sql,hadoop",5,NRG Energy,324
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",9,Stanley Black & Decker,220
machine learning,"java,sql,aws",10,J.B. Hunt Transport Services,346
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",14,Hartford Financial Services Group,160
machine learning,"sql,hadoop",4,HollyFrontier,184
machine learning,"python,r,scala,aws",1,World Fuel Services,91
machine learning,"python,r,scala,aws",8,Murphy USA,262
machine learning,"c#,css,java,javascript,python,r,scala,sql,hadoop,linux",6,Group 1 Automotive,264
machine learning,"sas,sql",10,Post Holdings,499
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",10,Huntington Ingalls Industries,357
machine learning,"java,sql,aws",6,USAA,94
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",14,Aflac,146
machine learning,"sql,hadoop",14,Northrop Grumman,96
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",5,Southern,153
machine learning,"java,sql,aws",6,J.B. Hunt Transport Services,346
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",1,General Electric,33
machine learning,"sql,hadoop",8,FirstEnergy,294
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",8,Group 1 Automotive,264
machine learning,"java,sql,aws",11,Advanced Micro Devices,448
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",11,Fox,280
machine learning,"sql,hadoop",0,AmerisourceBergen,10
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",4,PBF Energy,125
machine learning,"java,sql,aws",4,Bank of New York Mellon,159
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",8,Rockwell Automation,452
machine learning,"sql,hadoop",6,Alaska Air Group,360
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",3,McDonald's,156
machine learning,"java,sql,aws",14,Aflac,146
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",10,Casey's General Stores,378
machine learning,"sql,hadoop",1,Automatic Data Processing,227
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",11,Tapestry,485
machine learning,"java,sql,aws",3,Cincinnati Financial,400
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",14,United States Steel,247
machine learning,"sql,hadoop",1,IBM,38
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",12,Home Depot,26
machine learning,"java,sql,aws",1,SpartanNash,370
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",12,MasTec,430
machine learning,"sql,hadoop",12,Fidelity National Financial,375
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",3,Yum China Holdings,361
machine learning,"java,sql,aws",12,Brighthouse Financial,457
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",12,Reliance Steel & Aluminum,291
machine learning,"sql,hadoop",12,KKR,349
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",10,Rush Enterprises,492
machine learning,"java,sql,aws",12,Illinois Tool Works,229
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",7,Expedia Group,263
machine learning,"sql,hadoop",6,Intercontinental Exchange,459
machine learning,"javascript,python,scala,sql,jquery,linux,mysql,spark",12,Jones Financial (Edward Jones),336
machine learning,"java,sql,aws",1,Cheniere Energy,329
machine learning,"java,javascript,angular,aws,linux",8,Discover Financial Services,231
machine learning,"matlab,tensorflow",3,KKR,349
machine learning,"c++,java,python,r,sas",6,American Financial Group,383
machine learning,r,5,Office Depot,297
machine learning,"matlab,python,linux,tensorflow",3,Ralph Lauren,469
machine learning,"matlab,tensorflow",2,Masco,384
machine learning,"java,python,r,hadoop,linux",10,Ulta Beauty,418
machine learning,"java,python,r,hadoop,linux",0,National Oilwell Varco,374
machine learning,"java,javascript,angular,aws,linux",12,Marsh & McLennan,195
machine learning,"matlab,tensorflow",4,US Foods Holding,116
machine learning,"java,python,r,hadoop,linux",7,Jacobs Engineering Group,206
machine learning,"java,python,r,hadoop,linux",8,Fiserv,311
machine learning,"java,javascript,angular,aws,linux",3,Olin,481
machine learning,"matlab,tensorflow",9,Marathon Petroleum,22
machine learning,"java,python,r,hadoop,linux",4,Whirlpool,162
machine learning,"java,python,r,hadoop,linux",13,Dillard's,468
machine learning,"java,javascript,angular,aws,linux",8,AIG,66
machine learning,"matlab,tensorflow",1,Dollar Tree,131
machine learning,"c#,python,sql,mysql,numpy",9,Xcel Energy,276
machine learning,"java,python,r,hadoop,linux",6,Performance Food Group,168
machine learning,"java,python,r,hadoop,linux",10,Hartford Financial Services Group,160
machine learning,"java,javascript,angular,aws,linux",13,Voya Financial,353
machine learning,"matlab,tensorflow",11,Expedia Group,263
machine learning,"java,python,r,hadoop,linux",7,EMCOR Group,344
machine learning,"java,python,r,hadoop,linux",13,Tapestry,485
machine learning,"java,javascript,angular,aws,linux",14,O-I Glass,453
machine learning,"matlab,tensorflow",9,Clorox,474
machine learning,"java,python,r,hadoop,linux",4,Merck,69
machine learning,"java,python,r,hadoop,linux",11,Colgate-Palmolive,203
machine learning,"java,javascript,angular,aws,linux",4,Kellogg,237
machine learning,"matlab,tensorflow",11,Owens & Minor,332
machine learning,"java,python,r,hadoop,linux",6,Fidelity National Information Services,303
machine learning,"java,python,r,hadoop,linux",13,Capital One Financial,97
machine learning,"java,javascript,angular,aws,linux",3,Cardinal Health,16
machine learning,"matlab,tensorflow",0,World Fuel Services,91
machine learning,"java,python,r,hadoop,linux",4,Rite Aid,150
machine learning,"java,python,r,hadoop,linux",11,Lowe's,44
machine learning,"java,javascript,angular,aws,linux",2,Ralph Lauren,469
machine learning,"matlab,tensorflow",2,Dick's Sporting Goods,362
machine learning,"java,python,r,hadoop,linux",11,FM Global,447
machine learning,"java,python,r,hadoop,linux",8,Ameriprise Financial,245
machine learning,"java,javascript,angular,aws,linux",2,PPG Industries,209
machine learning,"matlab,tensorflow",3,General Electric,33
machine learning,"java,python,r,hadoop,linux",13,Calpine,319
machine learning,"java,python,r,hadoop,linux",12,American Express,67
machine learning,"java,javascript,angular,aws,linux",7,TravelCenters of America,480
machine learning,"matlab,tensorflow",8,Vistra Energy,270
machine learning,"sas,sql",14,Regeneron Pharmaceuticals,405
machine learning,"c#,html,java,javascript,sql,asp.net,cassandra,mongodb,postgresql",1,Reliance Steel & Aluminum,291
machine learning,"sql,hadoop,hbase,hive,pig",6,EnLink Midstream,483
machine learning,"python,sql,mongodb",8,Walgreens Boots Alliance,19
machine learning,"java,python,r,hadoop,linux",2,Dell Technologies,34
machine learning,"java,python,r,hadoop,linux",13,Securian Financial Group,455
machine learning,"java,javascript,angular,aws,linux",2,Fluor,181
machine learning,"matlab,tensorflow",14,Murphy USA,262
machine learning,"java,python,r,hadoop,linux",8,Dell Technologies,34
machine learning,"java,python,r,hadoop,linux",14,Tenet Healthcare,174
machine learning,"java,javascript,angular,aws,linux",3,Home Depot,26
machine learning,"matlab,tensorflow",6,Union Pacific,149
machine learning,"java,python,r,hadoop,linux",6,Blackstone Group,420
machine learning,"java,python,r,hadoop,linux",14,Core-Mark Holding,240
machine learning,"java,javascript,angular,aws,linux",10,Starbucks,114
machine learning,"matlab,tensorflow",12,Howmet Aerospace,226
machine learning,"java,python,r,hadoop,linux",1,C.H. Robinson Worldwide,208
machine learning,"java,python,r,hadoop,linux",9,Las Vegas Sands,235
machine learning,"java,javascript,angular,aws,linux",12,Kimberly-Clark,175
machine learning,"matlab,tensorflow",13,MetLife,48
machine learning,"java,python,r,hadoop,linux",2,FedEx,47
machine learning,"java,python,r,hadoop,linux",0,General Dynamics,83
machine learning,"java,javascript,angular,aws,linux",8,FM Global,447
machine learning,"matlab,tensorflow",7,Westinghouse Air Brake,388
machine learning,"java,python,r,hadoop,linux",14,Fortive,422
machine learning,"java,python,r,hadoop,linux",0,Intel,45
machine learning,"java,javascript,angular,aws,linux",8,Foot Locker,397
machine learning,"matlab,tensorflow",1,News Corp.,318
machine learning,"java,python,r,hadoop,linux",3,Illinois Tool Works,229
machine learning,"java,python,r,hadoop,linux",11,MasTec,430
machine learning,"java,javascript,angular,aws,linux",11,FedEx,47
machine learning,"matlab,tensorflow",4,Eversource Energy,371
machine learning,"java,python,r,hadoop,linux",7,PayPal Holdings,182
machine learning,"java,python,r,hadoop,linux",4,Walmart,1
machine learning,"java,javascript,angular,aws,linux",11,Conagra Brands,334
machine learning,"matlab,tensorflow",2,Illinois Tool Works,229
machine learning,"java,python,r,hadoop,linux",4,Magellan Health,432
machine learning,"java,python,r,hadoop,linux",12,Northrop Grumman,96
machine learning,"java,javascript,angular,aws,linux",14,State Farm Insurance,36
machine learning,"matlab,tensorflow",0,General Electric,33
machine learning,"java,python,r,hadoop,linux",5,Plains GP Holdings,98
machine learning,"java,python,r,hadoop,linux",7,Nike,85
machine learning,"java,javascript,angular,aws,linux",13,Motorola Solutions,403
machine learning,"java,python,r,hadoop,linux",10,Travelers,106
machine learning,"c#,java,python,hadoop,linux,spark",2,BJ's Wholesale Club,243
machine learning,"sql,aws,hadoop,hbase,hive,mysql,spark,tensorflow",8,ViacomCBS,111
machine learning,"sas,sql",0,Charles Schwab,271
machine learning,"matlab,tensorflow",8,DuPont,152
machine learning,"java,python,r,hadoop,linux",2,State Street,244
machine learning,"java,javascript,angular,aws,linux",13,Alliance Data Systems,456
machine learning,"java,python,r,hadoop,linux",10,Goodyear Tire & Rubber,216
machine learning,"matlab,tensorflow",10,McDonald's,156
machine learning,"java,python,r,hadoop,linux",5,Robert Half International,482
machine learning,"java,javascript,angular,aws,linux",0,Brighthouse Financial,457
machine learning,"java,python,r,hadoop,linux",14,JetBlue Airways,394
machine learning,"matlab,tensorflow",12,Applied Materials,218
machine learning,"java,python,r,hadoop,linux",12,Eversource Energy,371
machine learning,"java,javascript,angular,aws,linux",13,Caterpillar,62
machine learning,"java,python,r,hadoop,linux",5,CarMax,173
machine learning,"matlab,tensorflow",1,Casey's General Stores,378
machine learning,"java,python,r,hadoop,linux",3,Baker Hughes,129
machine learning,"java,javascript,angular,aws,linux",2,Community Health Systems,241
machine learning,"java,python,r,hadoop,linux",6,Caterpillar,62
machine learning,"matlab,tensorflow",11,Community Health Systems,241
machine learning,"java,python,r,hadoop,linux",6,Boeing,40
machine learning,"java,javascript,angular,aws,linux",9,W.R. Berkley,402
machine learning,"java,python,r,hadoop,linux",14,Motorola Solutions,403
machine learning,"matlab,tensorflow",11,Kellogg,237
machine learning,"java,python,r,hadoop,linux",14,Arthur J. Gallagher,429
machine learning,"java,javascript,angular,aws,linux",0,McKesson,8
machine learning,"java,python,r,hadoop,linux",3,Cheniere Energy,329
machine learning,"matlab,tensorflow",7,Fox,280
machine learning,"java,python,r,hadoop,linux",5,PBF Energy,125
machine learning,"java,javascript,angular,aws,linux",1,Thrivent Financial for Lutherans,368
machine learning,"java,python,r,hadoop,linux",2,Tesla,124
machine learning,"matlab,tensorflow",11,Home Depot,26
machine learning,"java,python,r,hadoop,linux",10,Boeing,40
machine learning,"java,javascript,angular,aws,linux",10,Penske Automotive Group,136
machine learning,"java,python,r,hadoop,linux",14,Core-Mark Holding,240
machine learning,"matlab,tensorflow",5,Analog Devices,487
machine learning,"java,python,r,hadoop,linux",14,Pacific Life,269
machine learning,"java,javascript,angular,aws,linux",6,SpartanNash,370
machine learning,"java,python,r,hadoop,linux",6,Regeneron Pharmaceuticals,405
machine learning,"matlab,tensorflow",12,Henry Schein,304
machine learning,"java,python,r,hadoop,linux",1,Navistar International,284
machine learning,"java,javascript,angular,aws,linux",14,Robert Half International,482
machine learning,"java,python,r,hadoop,linux",3,Seaboard,444
machine learning,"c++,matlab,python,r,sas,sql,hadoop",5,Berkshire Hathaway,6
machine learning,"matlab,tensorflow",2,Thermo Fisher Scientific,119
machine learning,"java,python,r,hadoop,linux",10,Mastercard,191
machine learning,"java,javascript,angular,aws,linux",4,Advanced Micro Devices,448
machine learning,"java,python,r,hadoop,linux",1,Calpine,319
machine learning,"matlab,tensorflow",4,Eversource Energy,371
machine learning,"java,python,r,hadoop,linux",14,BorgWarner,312
machine learning,"java,javascript,angular,aws,linux",4,Ball,279
machine learning,"java,python,r,hadoop,linux",4,Avantor,484
machine learning,"matlab,tensorflow",2,Apache,465
machine learning,"java,python,r,hadoop,linux",8,UnitedHealth Group,7
